event_id,asset_id,token_id,approved_account,asset_bundle,auction_type,bid_amount,collection_slug,contract_address,created_date,custom_event_name,dev_fee_payment_event,dev_seller_fee_basis_points,duration,ending_price,event_type,is_private,owner_account,quantity,starting_price,total_price,listing_time,pull_start_date,pull_end_date
245237318,18269001,23000416,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:59:00.077643,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237304,18269204,23000584,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:59:00.027001,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237306,18269111,23000505,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:59:00.040942,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237314,18268889,23000322,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:59:00.071212,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237320,18268692,23000141,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:59:00.091024,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237303,25145454,5381,,,,3530000000000000200,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:59:00.022484,,,1000,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237302,25010675,8470,,,,3530000000000000200,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:59:00.009547,,,1000,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237305,18268880,23000313,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:59:00.029345,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237308,18268534,23000007,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:59:00.046341,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237298,18268718,23000162,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.966812,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237295,23133551,2775,,,,2163999999999999700,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.959247,,,250,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237299,18269140,23000535,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.971838,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237296,5101328,2269,,,,760000000000000000,somnium-space,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.962093,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237294,18269043,23000450,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.938337,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237300,18268760,23000201,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.993859,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237293,18268544,23000017,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.934227,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237297,18269199,23000582,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.963290,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237292,18268626,23000091,,,,1704999999999999800,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.919344,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237291,18268838,23000273,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.905888,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237290,17751241,7415,,,,385000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.901038,,,0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237287,29081073,7331,,,,527000000000000000,bored-ape-kennel-club,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.888922,,,250,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237289,18269144,23000534,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.893633,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237286,18268621,23000086,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.881638,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237288,18268834,23000268,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.897192,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237285,16188995,3167,,,,1010000000000000000,cryptovoxels,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.872082,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237283,18268672,23000116,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.863485,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237281,25400912,1350,,,,3530000000000000200,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.840289,,,1000,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237282,18268530,23000008,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.845775,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237280,18268912,23000340,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.819659,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237284,18268787,23000223,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.865902,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237279,18268941,23000364,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.819260,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237278,18268677,23000124,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.817440,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237277,18268586,23000055,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.816748,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237275,18268598,23000066,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.811235,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237273,18268815,23000250,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.795012,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237272,18268862,23000295,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.787871,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237274,18268934,23000360,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.801193,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237270,18269072,23000474,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.770041,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237271,18268856,23000289,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.771699,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237269,18268634,23000099,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.759021,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237276,18268746,23000188,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.811544,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237267,18269097,23000483,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.736953,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237268,18268741,23000182,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.739946,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237263,18268638,23000103,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.710175,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237261,18268640,23000106,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.709746,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237258,18268883,23000315,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.702347,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237260,985837,3,,,,1050000000000000000,cryptovoxels,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.707934,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237264,18269003,23000410,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.705052,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237259,18269044,23000453,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.705259,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237256,18269183,23000577,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.667544,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237257,18268950,23000376,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.668897,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237262,18268795,23000230,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.708301,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237265,18268960,23000387,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.709094,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237252,18268914,23000338,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.661684,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237251,18268736,23000180,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.656391,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237266,18269018,23000428,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.710940,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237254,18269208,23000595,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.658851,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237253,18268600,23000068,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.659403,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237255,18268821,23000253,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.668340,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237250,18269051,23000454,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.636477,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237245,14947724,1731,,,,1050000000000000000,cryptovoxels,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.616952,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237247,18268807,23000242,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.622621,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237244,18268726,23000171,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.618648,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237246,18269017,23000419,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.618534,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237249,18268680,23000129,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.626074,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237243,18268757,23000194,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.609910,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237242,18268668,23000108,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.608348,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237248,23297013,10475,,,,861000000000000000,meebits,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.623478,,,0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237240,18268775,23000216,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.599820,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237241,18268899,23000330,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.601281,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237239,18268595,23000063,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.598378,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237238,18268786,23000221,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.595057,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237236,23317080,17679,,,,815100000000000000,meebits,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.574524,,,0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237237,23142015,8500,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.575376,,,250,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237235,18268890,23000321,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.535599,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237234,18268745,23000183,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.502167,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237233,18268752,23000193,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.477540,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237232,23139960,6984,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.445946,,,250,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237231,18268800,23000235,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.412062,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237230,18269053,23000452,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.370216,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237229,18269024,23000430,,,,1704999999999999800,archetype-by-kjetil-golid,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.309058,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237227,16188983,3189,,,,1010000000000000000,cryptovoxels,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.292122,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237228,19477917,335960662447726199059512394806369306043983358940749529573068905783282892801,,,dutch,,7-crypto-balls,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.306564,,,750,1358,23100000000000000,created,False,,1,23100000000000000,,2021-07-02T23:57:16,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237226,29075845,1442,,,,527500000000000000,bored-ape-kennel-club,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.277505,,,250,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237225,23140514,7378,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.221295,,,250,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237224,17748925,5910,,,,547000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.099623,,,0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237222,17749158,6080,,,,450000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:59.002034,,,0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237221,23137544,5298,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:58.943838,,,250,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237220,16491286,3623,,,,1010000000000000000,cryptovoxels,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:58.871239,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237219,23136181,4437,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:58.825866,,,250,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237218,20636164,105,,,dutch,,crypteriors,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:58.791564,,,0,2319,99900000000000000,created,False,,1,99900000000000000,,2021-07-02T23:57:18,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237216,15283033,1489,,,,1050000000000000000,cryptovoxels,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:58.705858,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237215,30329437,3312,,,,200000000000000000,visitors-of-imma-degen,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:58.688905,,,509,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237214,17771242,13824,,,,700000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:58.676811,,,0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237213,23131898,1997,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:58.673759,,,250,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237212,17725644,837,,,,385000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:58.605697,,,0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237211,30335839,53718396381365690155135383380772599356801491987545402022851102154070337519617,,,dutch,,minmon,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:58.574595,,,100,,800000000000000,created,False,,1,800000000000000,,2021-07-02T23:57:06,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237210,23438319,1027194722486925029699656604254821663009080914619475021175016666664020213761,,,dutch,,legacypunks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:58.564802,,,1000,,250000000000000000,created,False,,1,250000000000000000,,2021-07-02T23:57:14,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237209,23138753,6179,,,,2000000000000000000,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:58.546058,,,250,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237208,17754218,8085,,,,385000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:58.505059,,,0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237207,23316685,1792,,,,815100000000000000,meebits,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:58.465945,,,0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237206,2485153,235,,,,1050000000000000000,cryptovoxels,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:58.440004,,,750,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245237205,23136216,4447,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:58:58.326586,,,250,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
